PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240209;02;2024;7703110;1;3;1;70;;2;510.90241986;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703112;1;2;1;70;;2;523.70059235;19;;1;1;12;1;;;40;1300000;1;2;0;6;4;4;2;2;;2;;7231;7231;45;4520;
20240209;02;2024;7703113;1;2;1;70;;2;372.02595979;19;1;;;;;1;;20;1300000;1;180;0;8;3;1;2;2;;2;;.;5322;97;9700;
20240209;02;2024;7703114;1;3;1;70;;2;496.50185177;19;;2;1;14;1;;;24;1000000;1;6;2;6;1;2;2;2;;2;;5223;5230;47;4719;
20240209;02;2024;7703115;1;3;1;70;;2;322.25877657;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703116;1;1;1;70;;2;297.26351214;19;1;;;;;2;5;;1300000;1;180;0;1;1;5;2;2;;2;;.;9112;55;5511;
20240209;02;2024;7703116;1;2;1;70;;2;297.26351214;19;1;;;;;1;;24;650000;1;180;0;4;3;1;2;2;;2;;.;5414;97;9700;
20240209;02;2024;7703121;1;2;1;70;;2;486.06563499;19;1;;;;;1;;8;1000000;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703123;1;1;1;70;;2;2697.7530605;19;1;;;;;;;;;1;240;0;4;6;2;2;2;;2;;.;9211;01;0121;
20240209;02;2024;7703123;1;2;1;70;;2;2697.7530605;19;1;;;;;;;;;1;240;0;4;4;10;2;2;;2;;.;9312;42;4210;
20240209;02;2024;7703124;1;2;1;70;;2;2180.1573403;19;;2;1;52;1;;;48;1300000;1;14;1;3;1;3;2;2;;2;;5223;5223;47;4711;
20240209;02;2024;7703124;1;4;1;70;;2;2180.1573403;19;;1;1;2;1;;;30;1300000;2;;;;;;;2;;2;;5223;;;;
20240209;02;2024;7703125;1;1;1;70;;2;2697.7530605;19;1;;;;;1;;24;1300000;1;26;0;1;3;2;2;3;;2;;.;9111;97;9700;
20240209;02;2024;7703126;1;1;1;70;;2;4082.1703962;19;;1;1;12;4;;;40;800000;1;2;1;8;4;1;2;2;;2;;9111;9111;81;8121;
20240209;02;2024;7703126;1;2;1;70;;2;4082.1703962;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703128;1;1;1;70;;2;413.90743844;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703128;1;2;1;70;;2;413.90743844;17;1;;;;;;;;;1;12;0;8;7;2;2;2;;2;;.;9211;01;0123;
20240209;02;2024;7703129;1;2;1;70;;2;550.11689023;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703130;1;1;1;70;;2;346.104375;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703130;1;3;1;70;;2;346.104375;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703131;1;2;1;70;;2;1384.4175;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703132;1;2;1;70;;2;346.104375;17;1;;;;;;;;;2;;;;;;;2;;1;200000;.;.;;.;
20240209;02;2024;7703133;1;1;1;70;;2;413.90743844;17;;1;1;8;7;;;50;1500000;1;2;0;8;7;2;2;2;;2;;9211;9211;01;0123;
20240209;02;2024;7703133;1;2;1;70;;2;413.90743844;17;1;;;;;;;;;1;2;0;8;7;2;2;2;;2;;.;9211;01;0123;
20240209;02;2024;7703134;1;2;1;70;;2;801.07097537;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703135;1;2;1;70;;2;926.46792541;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703136;1;2;1;70;;2;1209.5638397;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703137;1;2;1;70;;2;993.67434866;17;;2;1;20;1;;;24;600000;1;5;0;3;1;3;2;2;;2;;5223;5223;47;4771;
20240209;02;2024;7703137;1;4;1;70;;2;993.67434866;17;1;;;;;;;;;1;12;0;9;1;2;2;2;;2;;.;5223;56;5630;
20240209;02;2024;7703138;1;2;1;70;;2;626.52272805;17;;1;1;3;3;;;20;700000;1;18;0;6;1;4;2;2;;2;;9111;5120;56;5611;
20240209;02;2024;7703139;1;2;1;70;;2;557.6298497;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703139;1;3;1;70;;2;557.6298497;17;;1;1;12;3;;;48;1300000;1;1;0;8;1;4;2;2;;2;;9111;4227;74;7490;
20240209;02;2024;7703140;1;1;1;70;;2;679.98548326;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703140;1;2;1;70;;2;679.98548326;17;1;;;;;;;;;1;18;0;7;1;3;2;2;;2;;.;5120;56;5611;
20240209;02;2024;7703140;1;4;1;70;;2;679.98548326;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703140;1;6;1;70;;2;679.98548326;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703141;1;1;1;70;;2;335.26502514;17;1;;;;;;;;;1;120;0;5;7;3;2;3;;2;;.;9212;01;0141;
20240209;02;2024;7703141;1;2;1;70;;2;335.26502514;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703143;1;1;1;70;;2;385.54110555;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703143;1;2;1;70;;2;385.54110555;17;1;;;;;;;;;1;2;0;7;1;4;2;2;;2;;.;9121;96;9601;
20240209;02;2024;7703143;1;3;1;70;;2;385.54110555;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703144;1;2;1;70;;2;617.8906162;17;1;;;;;;;;;1;1;0;8;7;5;2;2;;1;320000;.;9211;01;0123;
20240209;02;2024;7703145;1;2;1;70;;2;505.66620397;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703146;1;1;1;70;;2;557.6298497;17;1;;;;;2;5;;1000000;1;15;0;4;7;3;2;2;;2;;.;9211;01;0123;
20240209;02;2024;7703146;1;2;1;70;;2;557.6298497;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703146;1;3;1;70;;2;557.6298497;17;1;;;;;2;5;;1200000;1;1;0;8;4;1;2;2;;1;800000;.;5120;56;5619;
20240209;02;2024;7703148;1;1;1;70;;1;255.16330745;63;;1;1;8;5;;;48;2000000;1;24;0;7;5;3;2;2;;2;;1420;1420;47;4752;
20240209;02;2024;7703149;1;2;1;70;;1;241.19970841;63;1;;;;;;;;;1;245;0;1;2;10;2;2;;2;;.;4211;64;6412;
20240209;02;2024;7703150;1;1;1;70;;1;241.19970841;63;1;;;;;;;;;1;120;0;5;1;10;2;3;;2;;.;7411;35;3511;
20240209;02;2024;7703150;1;2;1;70;;1;241.19970841;63;1;;;;;;;;;1;240;0;5;2;10;2;3;;2;;.;9112;86;8610;
20240209;02;2024;7703151;1;1;1;70;;1;241.19970841;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703151;1;2;1;70;;1;241.19970841;63;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;8331;49;4921;
20240209;02;2024;7703152;1;1;1;70;;1;613.96334063;63;1;;;;;;;;;1;10;2;5;2;10;2;3;;2;;.;5412;84;8423;
20240209;02;2024;7703152;1;2;1;70;;1;613.96334063;63;1;;;;;;;;;1;36;3;3;1;6;2;2;;2;;.;2261;86;8621;
20240209;02;2024;7703154;1;3;1;70;;1;284.07367885;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703157;1;2;1;70;;1;568.5192614;63;;1;1;12;2;;;40;2000000;1;13;0;8;2;9;2;2;;2;;2330;2330;85;8530;
20240209;02;2024;7703157;1;3;1;70;;1;568.5192614;63;1;;;;;;;;;1;11;1;2;4;1;2;2;;2;;.;5223;32;3290;
20240209;02;2024;7703157;1;4;1;70;;1;568.5192614;63;1;;;;;;;;;1;3;0;2;1;4;2;2;;2;;.;9112;56;5613;
20240209;02;2024;7703158;1;1;1;70;;1;442.37319958;63;1;;;;;;;;;1;96;0;5;1;4;2;3;;2;;.;4321;69;6910;
20240209;02;2024;7703158;1;3;1;70;;1;442.37319958;63;1;;;;;;;;;1;240;0;5;4;1;2;3;;2;;.;9211;01;0161;
20240209;02;2024;7703158;1;4;1;70;;1;442.37319958;63;1;;;;;;;;;1;120;0;5;4;1;2;3;;2;;.;3315;33;3312;
20240209;02;2024;7703159;1;1;1;70;;1;322.64805435;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703159;1;3;1;70;;1;322.64805435;63;1;;;;;;;;;1;180;0;5;7;3;2;2;;2;;.;9211;01;0161;
20240209;02;2024;7703159;1;4;1;70;;1;322.64805435;63;1;;;;;;;;;1;720;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240209;02;2024;7703159;1;5;1;70;;1;322.64805435;63;1;;;;;2;4;;1300000;1;1;2;8;1;8;2;2;;2;;.;5223;46;4642;
20240209;02;2024;7703160;1;1;1;70;;1;436.32873336;63;1;;;;;;;;;1;59;0;5;2;10;2;3;;2;;.;5412;84;8423;
20240209;02;2024;7703160;1;2;1;70;;1;436.32873336;63;1;;;;;;;;;1;55;0;5;2;10;2;3;;2;;.;5412;84;8423;
20240209;02;2024;7703161;1;2;1;70;;1;381.73915129;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703162;1;1;1;70;;2;126.5193389;63;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;9313;41;4111;
20240209;02;2024;7703163;1;1;1;70;;2;137.62599173;63;1;;;;;;;;;1;360;0;4;4;1;2;2;;2;;.;5120;01;0123;
20240209;02;2024;7703164;1;1;1;70;;2;182.83299745;63;;2;1;16;1;;;40;1300000;1;1;3;8;1;6;2;2;;2;;5414;5414;80;8010;
20240209;02;2024;7703165;1;1;1;70;;2;120.60898475;63;1;;;;;2;5;;1462000;1;6;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240209;02;2024;7703166;1;1;1;70;;2;88.916457522;63;1;;;;;;;;;1;3;2;3;3;1;2;2;;2;;.;9111;97;9700;
20240209;02;2024;7703166;1;2;1;70;;2;88.916457522;63;;1;1;2;1;;;40;900000;1;0;2;8;4;1;2;2;;2;;9313;7131;43;4330;
20240209;02;2024;7703166;1;4;1;70;;2;88.916457522;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703167;1;2;1;70;;2;141.32859517;63;;1;1;2;4;;;40;1000000;1;0;2;8;4;1;2;2;;2;;7411;7411;01;0123;
20240209;02;2024;7703168;1;1;1;70;;2;311.34574828;63;1;;;;;2;5;;1462000;1;36;0;3;3;2;2;2;;2;;.;9111;97;9700;
20240209;02;2024;7703169;1;1;1;70;;2;106.33550404;63;1;;;;;;;;;1;12;0;5;7;3;2;3;;2;;.;9211;01;0123;
20240209;02;2024;7703169;1;2;1;70;;2;106.33550404;63;1;;;;;;;;;1;16;0;3;4;1;2;2;;2;;.;9121;96;9601;
20240209;02;2024;7703170;1;1;1;70;;2;88.916457522;63;1;;;;;;;;;1;72;0;4;4;1;2;2;;2;;.;9111;81;8121;
20240209;02;2024;7703171;1;2;1;70;;2;106.33550404;63;1;;;;;;;;;1;360;0;4;4;1;2;2;;2;;.;5120;56;5629;
20240209;02;2024;7703172;1;2;1;70;;2;237.48772246;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703172;1;3;1;70;;2;237.48772246;63;;1;1;2;1;;;40;1300000;1;0;3;8;1;4;2;2;;2;;9621;9621;47;4773;
20240209;02;2024;7703172;1;4;1;70;;2;237.48772246;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703173;1;3;1;70;;2;88.916457522;63;;1;1;5;4;;;20;800000;1;2;0;8;4;1;2;2;;2;;2359;2359;85;8559;
20240209;02;2024;7703175;1;2;1;70;;2;88.916457522;63;;1;1;2;1;;;40;1000000;1;0;3;8;4;1;2;2;;2;;7131;7131;43;4330;
20240209;02;2024;7703175;1;3;1;70;;2;88.916457522;63;1;;;;;;;;;1;360;3;4;7;2;2;2;;2;;.;3332;01;0123;
20240209;02;2024;7703175;1;4;1;70;;2;88.916457522;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703176;1;1;1;70;;1;396.40147324;63;1;;;;;;;;;1;24;1;4;7;2;2;2;;2;;.;3123;41;4111;
20240209;02;2024;7703176;1;2;1;70;;1;396.40147324;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703176;1;4;1;70;;1;396.40147324;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703177;1;2;1;70;;2;105.34536476;63;1;;;;;;;;;1;12;0;6;3;1;2;2;;2;;.;9111;97;9700;
20240209;02;2024;7703177;1;3;1;70;;2;105.34536476;63;1;;;;;1;;47;1300000;1;12;0;6;1;10;2;2;;2;;.;5414;86;8610;
20240209;02;2024;7703177;1;4;1;70;;2;105.34536476;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703178;1;2;1;70;;2;329.94512534;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703180;1;2;1;70;;2;268.53156144;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703181;1;3;1;70;;2;192.07607597;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703182;1;1;1;70;;2;125.98289195;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703183;1;1;1;70;;2;284.6980918;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703183;1;4;1;70;;2;284.6980918;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703184;1;1;1;70;;2;105.34536476;63;1;;;;;;;;;1;12;0;5;4;1;2;3;;2;;.;1311;01;0122;
20240209;02;2024;7703184;1;2;1;70;;2;105.34536476;63;1;;;;;;;;;1;204;0;5;2;10;2;3;;2;;.;4110;85;8530;
20240209;02;2024;7703184;1;3;1;70;;2;105.34536476;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703185;1;2;1;70;;2;193.97041491;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703187;1;2;1;70;;2;170.59235313;63;1;;;;;;;;;1;72;0;3;1;4;2;2;;2;;.;9112;55;5511;
20240209;02;2024;7703188;1;1;1;70;;2;144.21726669;63;1;;;;;;;;;1;60;0;9;1;4;2;3;;2;;.;6113;55;5519;
20240209;02;2024;7703188;1;2;1;70;;2;144.21726669;63;1;;;;;;;;;1;60;0;4;1;4;2;2;;2;;.;9112;55;5519;
20240209;02;2024;7703189;1;1;1;70;;2;107.32766219;63;1;;;;;;;;;1;24;0;7;4;1;2;2;;2;;.;5223;47;4711;
20240209;02;2024;7703190;1;1;1;70;;2;107.32766219;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703190;1;3;1;70;;2;107.32766219;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703191;1;1;1;70;;2;356.05712543;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703191;1;3;1;70;;2;356.05712543;63;;1;1;2;7;;;40;1000000;1;0;2;8;7;2;2;2;;2;;9211;9211;01;0121;
20240209;02;2024;7703191;1;4;1;70;;2;356.05712543;63;;1;1;4;1;;;40;1300000;1;1;1;7;1;2;2;2;;2;;5142;5141;96;9602;
20240209;02;2024;7703191;1;7;1;70;;2;356.05712543;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703194;1;1;1;70;;2;128.35352841;63;1;;;;;;;;;1;86;2;4;7;2;2;2;;2;;.;9211;01;0123;
20240209;02;2024;7703194;1;2;1;70;;2;128.35352841;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703195;1;1;1;70;;2;128.35352841;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703197;1;3;1;70;;2;179.79358046;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703197;1;5;1;70;;2;179.79358046;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703198;1;2;1;70;;2;128.35352841;63;1;;;;;;;;;1;4;0;9;3;1;2;2;;2;;.;9111;97;9700;
20240209;02;2024;7703201;1;2;1;70;;2;239.85920614;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703203;1;1;1;70;;2;107.32766219;63;1;;;;;;;;;1;120;2;3;3;1;2;2;;2;;.;9111;97;9700;
20240209;02;2024;7703203;1;3;1;70;;2;107.32766219;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703204;1;2;1;70;;2;170.59235313;63;1;;;;;;;;;1;36;2;3;1;4;2;2;;2;;.;3251;86;8622;
20240209;02;2024;7703205;1;3;1;70;;2;330.91936763;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703206;1;1;1;70;;2;152.7166651;63;1;;;;;;;;;1;86;2;6;7;2;2;2;;2;;.;5164;96;9609;
20240209;02;2024;7703209;1;1;1;70;;1;1234.5138349;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703209;1;2;1;70;;1;1234.5138349;73;;2;1;24;2;;;50;1300000;2;;;;;;;2;;2;;5321;;;;
20240209;02;2024;7703209;1;3;1;70;;1;1234.5138349;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703209;1;5;1;70;;1;1234.5138349;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703210;1;2;1;70;;1;913.29039772;73;1;;;;;;;;;1;36;0;3;1;2;2;2;;2;;.;5223;47;4721;
20240209;02;2024;7703211;1;2;1;70;;1;874.29623376;73;;1;1;4;1;;;30;800000;1;1;0;3;1;6;2;2;;2;;5223;3142;94;9499;
20240209;02;2024;7703213;1;1;1;70;;1;504.86103891;73;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;6111;01;0161;
20240209;02;2024;7703213;1;2;1;70;;1;504.86103891;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703215;1;2;1;70;;1;594.60160036;73;1;;;;;;;;;1;24;0;5;1;6;2;3;;2;;.;4120;64;6492;
20240209;02;2024;7703216;1;1;1;70;;1;609.89318328;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703218;1;1;1;70;;2;3284.0513885;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703218;1;6;1;70;;2;3284.0513885;73;1;;;;;2;5;;1200000;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703220;1;1;1;70;;2;1527.7805586;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703224;1;1;1;70;;2;821.01284713;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703225;1;2;1;70;;2;2869.94623;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703228;1;3;1;70;;1;1083.9044964;73;1;;;;;1;;48;700000;1;24;0;8;1;3;2;2;;2;;.;5223;47;4771;
20240209;02;2024;7703228;1;4;1;70;;1;1083.9044964;73;1;;;;;;;;;1;276;0;7;4;2;2;2;;2;;.;6112;01;0123;
20240209;02;2024;7703230;1;2;1;70;;1;504.86103891;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703231;1;1;1;70;;1;423.98750171;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703232;1;2;1;70;;1;1176.3769941;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703232;1;5;1;70;;1;1176.3769941;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703237;1;1;1;70;;1;423.98750171;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703240;1;2;1;70;;2;334.10366719;05;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;6111;01;0113;
20240209;02;2024;7703240;1;3;1;70;;2;334.10366719;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703240;1;5;1;70;;2;334.10366719;05;1;;;;;;;;;1;36;0;8;2;10;2;2;;2;;.;2611;84;8412;
20240209;02;2024;7703241;1;2;1;70;;2;2075.7603611;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703242;1;2;1;70;;2;197.35902608;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703243;1;1;1;70;;2;231.35479722;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703245;1;2;1;70;;2;444.45732523;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703246;1;3;1;70;;2;280.93499842;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703247;1;2;1;70;;2;231.35479722;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703248;1;2;1;70;;2;376.6808549;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703249;1;1;1;70;;2;431.80082949;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703250;1;1;1;70;;2;418.56643924;27;1;;;;;;;;;1;80;2;3;3;1;2;2;;2;;.;9111;97;9700;
20240209;02;2024;7703251;1;1;1;70;;2;200.27383329;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703251;1;2;1;70;;2;200.27383329;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703253;1;2;1;70;;2;714.65067909;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703254;1;2;1;70;;2;1573.1845166;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703255;1;1;1;70;;2;1746.4329409;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703255;1;2;1;70;;2;1746.4329409;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703255;1;3;1;70;;2;1746.4329409;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703256;1;1;1;70;;2;1254.8708195;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703256;1;3;1;70;;2;1254.8708195;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703258;1;1;1;70;;2;621.14771554;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703258;1;2;1;70;;2;621.14771554;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703259;1;1;1;70;;2;1022.9977643;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703260;1;1;1;70;;2;936.11382206;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703260;1;2;1;70;;2;936.11382206;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703260;1;3;1;70;;2;936.11382206;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703261;1;1;1;70;;2;957.48210402;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703262;1;3;1;70;;2;496.32168569;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703263;1;2;1;70;;2;1230.5185427;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703263;1;3;1;70;;2;1230.5185427;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703263;1;4;1;70;;2;1230.5185427;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703263;1;5;1;70;;2;1230.5185427;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703264;1;2;1;70;;1;526.85258224;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703264;1;3;1;70;;1;526.85258224;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703265;1;2;1;70;;1;655.78514766;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703266;1;1;1;70;;1;346.70976488;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703266;1;2;1;70;;1;346.70976488;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703267;1;1;1;70;;1;621.16743193;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703268;1;2;1;70;;1;646.2725795;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703269;1;1;1;70;;1;475.64233031;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703270;1;1;1;70;;1;482.72229834;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703270;1;2;1;70;;1;482.72229834;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703271;1;1;1;70;;1;379.67809831;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703271;1;2;1;70;;1;379.67809831;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703272;1;1;1;70;;1;475.64233031;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703274;1;2;1;70;;1;612.64018494;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703275;1;2;1;70;;1;545.45888635;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703276;1;1;1;70;;1;408.20803683;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703276;1;2;1;70;;1;408.20803683;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703277;1;1;1;70;;1;473.11934188;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240209;02;2024;7703278;1;1;1;70;;1;389.6700202;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
