PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;FFT;PET;P6240;P6240S1;P6240S2;P6250;P6260;P6260S1;P6260S1A1;P6260S2;P6270;P6280;P6290;P3362S1;P3362S2;P3362S3;P3362S4;P3362S5;P3362S6;P3362S7;P3362S8;P3362S7A1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351
20241044;10;2024;7981649;1;1;1;50;;1;167.3373509;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981649;1;2;1;50;;1;167.3373509;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;7981650;1;1;1;50;;1;230.11095485;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;7981650;1;2;1;50;;1;230.11095485;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981650;1;3;1;50;;1;230.11095485;66;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;7981652;1;1;1;50;;1;193.84737593;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981652;1;2;1;50;;1;193.84737593;66;1;;1;2;;;2;2;;;;2;1;;1;1;;;;;;;;;;;;;;;1
20241044;10;2024;7981652;1;3;1;50;;1;193.84737593;66;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;7981654;1;1;1;50;;1;166.745883;66;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981654;1;2;1;50;;1;166.745883;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981654;1;3;1;50;;1;166.745883;66;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981654;1;4;1;50;;1;166.745883;66;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;7981655;1;1;1;50;;1;110.6976216;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981655;1;2;1;50;;1;110.6976216;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;7981656;1;1;1;50;;1;209.13887977;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981656;1;2;1;50;;1;209.13887977;66;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;7981657;1;1;1;50;;1;159.26783011;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981658;1;1;1;50;;1;106.99954918;66;;1;1;6;HOSPITALIZADA;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;7981659;1;1;1;50;;1;183.66635532;66;1;;1;6;DESCANSAR;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;;1
20241044;10;2024;7981659;1;2;1;50;;1;183.66635532;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981659;1;3;1;50;;1;183.66635532;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981660;1;1;1;50;;1;169.74392522;66;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981660;1;2;1;50;;1;169.74392522;66;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;7981661;1;1;1;50;;2;799.461628;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981661;1;2;1;50;;2;799.461628;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981662;1;1;1;50;;2;803.93668774;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981662;1;2;1;50;;2;803.93668774;05;1;;1;4;;;2;2;;;;2;1;;1;;1;;;;;;;;;;;;;;1
20241044;10;2024;7981662;1;3;1;50;;2;803.93668774;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;7981663;1;1;1;50;;2;797.31130772;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981664;1;1;1;50;;2;446.22069924;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981664;1;2;1;50;;2;446.22069924;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981664;1;3;1;50;;2;446.22069924;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981664;1;4;1;50;;2;446.22069924;05;;1;1;6;VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;7981664;1;5;1;50;;2;446.22069924;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981665;1;1;1;50;;2;688.49742897;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;7981665;1;2;1;50;;2;688.49742897;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981665;1;3;1;50;;2;688.49742897;05;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981667;1;1;1;50;;2;797.31130772;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981668;1;1;1;50;;2;639.59698948;05;;1;1;6;CONFERENCIAS SECRETARIA DE LA MUJER;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;7981670;1;1;1;50;;2;594.26195899;05;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;;
20241044;10;2024;7981670;1;2;1;50;;2;594.26195899;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241041;10;2024;7981672;1;1;1;50;;1;156.82819822;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241041;10;2024;7981673;1;1;1;50;;1;152.08404371;05;;1;1;6;DILIGENCIAS PERSONALES;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241041;10;2024;7981673;1;2;1;50;;1;152.08404371;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241041;10;2024;7981674;1;1;1;50;;1;152.08404371;05;;1;1;6;DILIGENCIAS PERSONALES;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241041;10;2024;7981674;1;2;1;50;;1;152.08404371;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241041;10;2024;7981675;1;1;1;50;;1;182.08470478;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241041;10;2024;7981675;1;2;1;50;;1;182.08470478;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241041;10;2024;7981676;1;1;1;50;;1;350.42234775;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241041;10;2024;7981676;1;2;1;50;;1;350.42234775;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241041;10;2024;7981677;1;1;1;50;;1;161.37528861;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241041;10;2024;7981677;1;2;1;50;;1;161.37528861;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7981678;1;1;1;50;;1;195.63869135;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7981678;1;2;1;50;;1;195.63869135;05;1;;1;3;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7981678;1;3;1;50;;1;195.63869135;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7981679;1;1;1;50;;1;176.53227547;05;;1;1;6;DORMIR REZAR;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7981679;1;2;1;50;;1;176.53227547;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7981680;1;1;1;50;;1;246.37615081;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7981680;1;2;1;50;;1;246.37615081;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7981681;1;1;1;50;;1;261.42796755;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7981681;1;2;1;50;;1;261.42796755;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7981682;1;1;1;50;;1;232.25255636;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241041;10;2024;7981683;1;1;1;50;;1;259.38345159;05;1;;1;4;;;2;1;6;;1;;;;;;;;;;;;;;;;;;;;
20241041;10;2024;7981683;1;2;1;50;;1;259.38345159;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;7981684;1;1;1;50;;1;219.93587166;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241043;10;2024;7981685;1;1;1;50;;1;177.51281747;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;7981685;1;2;1;50;;1;177.51281747;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;2;;2;;2;;
20241043;10;2024;7981686;1;1;1;50;;1;113.69923876;05;;1;1;6;DESCANSAR;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241043;10;2024;7981686;1;2;1;50;;1;113.69923876;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241043;10;2024;7981686;1;3;1;50;;1;113.69923876;05;1;;1;2;;;2;2;;;;2;1;;1;1;;;1;;;;;;;;;;;;1
20241043;10;2024;7981687;1;1;1;50;;1;252.6265689;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;7981687;1;2;1;50;;1;252.6265689;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;7981688;1;1;1;50;;1;310.35083109;05;1;;1;2;;;2;2;;;;2;1;;;;;;1;;;;;;;;;;;;1
20241043;10;2024;7981688;1;2;1;50;;1;310.35083109;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;7981689;1;1;1;50;;1;177.51281747;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;7981689;1;2;1;50;;1;177.51281747;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;7981690;1;1;1;50;;1;287.55572819;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;7981690;1;2;1;50;;1;287.55572819;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241043;10;2024;7981691;1;1;1;50;;1;264.7753704;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;7981691;1;2;1;50;;1;264.7753704;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981692;1;1;1;50;05;1;1696.7236642;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981692;1;2;1;50;05;1;1696.7236642;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981693;1;1;1;50;05;1;3618.0514727;05;1;;1;6;DESCANSAR;;2;1;1;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981693;1;2;1;50;05;1;3618.0514727;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981693;1;3;1;50;05;1;3618.0514727;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981693;1;4;1;50;05;1;3618.0514727;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981694;1;1;1;50;05;1;1847.7961013;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981695;1;1;1;50;05;1;1574.3888259;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981695;1;2;1;50;05;1;1574.3888259;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981695;1;3;1;50;05;1;1574.3888259;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981696;1;1;1;50;05;1;1659.0186939;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981696;1;2;1;50;05;1;1659.0186939;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981697;1;1;1;50;05;1;1701.0392917;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981698;1;1;1;50;05;1;5969.7858726;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981698;1;2;1;50;05;1;5969.7858726;05;;1;1;6;VER TV;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981698;1;3;1;50;05;1;5969.7858726;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981698;1;4;1;50;05;1;5969.7858726;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981698;1;5;1;50;05;1;5969.7858726;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981699;1;1;1;50;05;1;2836.2725569;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981699;1;2;1;50;05;1;2836.2725569;05;;1;1;6;ORAR Y VER TV;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981700;1;1;1;50;05;1;1543.6179156;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981700;1;2;1;50;05;1;1543.6179156;05;;1;1;6;ENFERMA;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981701;1;1;1;50;05;1;4193.6799358;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981701;1;2;1;50;05;1;4193.6799358;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981701;1;3;1;50;05;1;4193.6799358;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981702;1;1;1;50;05;1;2386.6115815;05;;1;1;6;VER TV;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981702;1;2;1;50;05;1;2386.6115815;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981702;1;3;1;50;05;1;2386.6115815;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981702;1;4;1;50;05;1;2386.6115815;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981702;1;5;1;50;05;1;2386.6115815;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981703;1;1;1;50;05;1;5180.2156703;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981703;1;2;1;50;05;1;5180.2156703;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981703;1;3;1;50;05;1;5180.2156703;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981703;1;4;1;50;05;1;5180.2156703;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981705;1;1;1;50;05;1;5020.5782813;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981705;1;2;1;50;05;1;5020.5782813;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981706;1;1;1;50;05;1;1660.0429393;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981707;1;1;1;50;05;1;1543.6179156;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981707;1;2;1;50;05;1;1543.6179156;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981708;1;1;1;50;05;1;5849.7677839;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981708;1;2;1;50;05;1;5849.7677839;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981708;1;3;1;50;05;1;5849.7677839;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981709;1;1;1;50;05;1;4120.3072824;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981709;1;2;1;50;05;1;4120.3072824;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981709;1;3;1;50;05;1;4120.3072824;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981709;1;4;1;50;05;1;4120.3072824;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981710;1;1;1;50;05;1;2836.2725569;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981710;1;2;1;50;05;1;2836.2725569;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981711;1;1;1;50;05;1;4193.6799358;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981711;1;2;1;50;05;1;4193.6799358;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;7;;1;2;;;
20241040;10;2024;7981711;1;3;1;50;05;1;4193.6799358;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981712;1;1;1;50;05;1;1625.7337997;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981712;1;2;1;50;05;1;1625.7337997;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;10;;;;;;
20241040;10;2024;7981713;1;1;1;50;05;1;1637.3709965;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981713;1;2;1;50;05;1;1637.3709965;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981714;1;1;1;50;05;1;1503.5200699;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981714;1;2;1;50;05;1;1503.5200699;05;1;;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;2;;1;1;;5;1
20241040;10;2024;7981714;1;3;1;50;05;1;1503.5200699;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981714;1;4;1;50;05;1;1503.5200699;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981715;1;1;1;50;05;1;1703.7713811;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981715;1;2;1;50;05;1;1703.7713811;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981715;1;3;1;50;05;1;1703.7713811;05;1;;1;4;;;2;2;;;;2;1;;1;1;;;;;;;;;;;;;;;1
20241040;10;2024;7981715;1;6;1;50;05;1;1703.7713811;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981716;1;1;1;50;05;1;1341.2960371;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981716;1;2;1;50;05;1;1341.2960371;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981716;1;3;1;50;05;1;1341.2960371;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981717;1;1;1;50;05;1;1087.370182;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981718;1;1;1;50;05;1;1663.0164912;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981719;1;1;1;50;05;1;1629.0377462;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981719;1;2;1;50;05;1;1629.0377462;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981720;1;1;1;50;05;1;1889.7914672;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981721;1;1;1;50;05;1;1660.5419163;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981722;1;1;1;50;05;1;1653.378118;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981722;1;2;1;50;05;1;1653.378118;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981722;1;3;1;50;05;1;1653.378118;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981723;1;1;1;50;05;1;1357.3063908;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981723;1;2;1;50;05;1;1357.3063908;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981723;1;3;1;50;05;1;1357.3063908;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981723;1;4;1;50;05;1;1357.3063908;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981724;1;1;1;50;05;1;5370.9376392;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981725;1;1;1;50;05;1;1701.0392917;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981726;1;1;1;50;05;1;3089.3853406;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981726;1;2;1;50;05;1;3089.3853406;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981727;1;1;1;50;05;1;1816.3105009;05;1;;1;2;;;2;2;;;;2;1;;1;1;1;;;;;;;;;;;;;;1
20241040;10;2024;7981727;1;2;1;50;05;1;1816.3105009;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981727;1;3;1;50;05;1;1816.3105009;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981727;1;4;1;50;05;1;1816.3105009;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981727;1;5;1;50;05;1;1816.3105009;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981728;1;1;1;50;05;1;1701.0392917;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981729;1;1;1;50;05;1;1701.0392917;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981730;1;1;1;50;05;1;1816.3105009;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981730;1;2;1;50;05;1;1816.3105009;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981730;1;4;1;50;05;1;1816.3105009;05;;1;1;6;DESCANSAR;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981730;1;5;1;50;05;1;1816.3105009;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981731;1;1;1;50;05;1;1489.6075542;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981731;1;2;1;50;05;1;1489.6075542;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981731;1;3;1;50;05;1;1489.6075542;05;1;;1;2;;;2;2;;;;2;1;;;1;;;;;;;;;;;;;;;1
20241040;10;2024;7981732;1;1;1;50;05;1;2058.2743784;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981733;1;1;1;50;05;1;1840.1478393;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981733;1;2;1;50;05;1;1840.1478393;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981734;1;1;1;50;05;1;4451.9910019;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981735;1;1;1;50;05;1;1357.5314551;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981735;1;3;1;50;05;1;1357.5314551;05;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981736;1;1;1;50;05;1;1135.4169316;05;;1;1;6;HACER DEPORTE;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981736;1;2;1;50;05;1;1135.4169316;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981736;1;3;1;50;05;1;1135.4169316;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981737;1;1;1;50;05;1;1185.9440048;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981737;1;2;1;50;05;1;1185.9440048;05;1;;1;6;CAMINAR;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981738;1;1;1;50;05;1;1085.5558098;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981738;1;2;1;50;05;1;1085.5558098;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7981738;1;3;1;50;05;1;1085.5558098;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981738;1;4;1;50;05;1;1085.5558098;05;1;;1;2;;;2;2;;;;2;1;;1;1;1;;;;;;;;;;;;;;1
20241040;10;2024;7981739;1;1;1;50;05;1;1399.7944236;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7981741;1;1;1;50;05;1;1362.6657699;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
